,SPX_F,NKY_F,KOSPI_F,HSI_F,TWSE_F,UKX_F,AS51_F
2005-02-01,1189.25,11360.0,120.25,13515.0,13515.0,4872.5,4111.0
2005-02-02,1193.25,11420.0,120.15,13516.0,13516.0,4888.5,4135.0
2005-02-03,1189.5,11390.0,120.55,13495.0,13495.0,4880.0,4145.0
2005-02-04,1202.0,11310.0,121.2,13590.0,13590.0,4920.0,4154.0
2005-02-07,1200.75,11480.0,122.95,13845.0,13845.0,4953.5,4169.0
2005-02-08,1202.25,11480.0,122.95,13890.0,13890.0,4964.5,4169.0
2005-02-09,1193.0,11480.0,122.95,13890.0,13890.0,4966.0,4152.0
2005-02-10,1196.5,11530.0,122.95,13890.0,13890.0,4976.5,4154.0
2005-02-11,1207.0,11530.0,122.55,13890.0,13890.0,5019.5,4154.0
2005-02-14,1206.25,11640.0,124.6,14074.0,14074.0,5015.0,4145.0
2005-02-15,1210.75,11640.0,125.25,14012.0,14012.0,5033.5,4141.0
2005-02-16,1210.5,11620.0,126.1,14015.0,14015.0,5030.0,4140.0
2005-02-17,1201.0,11590.0,125.6,13990.0,13990.0,5040.0,4151.0
2005-02-18,1202.25,11650.0,127.35,14080.0,14080.0,5038.0,4160.0
2005-02-22,1184.75,11590.0,126.3,14095.0,14095.0,5008.0,4143.0
2005-02-23,1192.75,11500.0,125.45,13897.0,13897.0,4973.5,4109.0
2005-02-24,1200.75,11550.0,127.75,14027.0,14027.0,4954.0,4074.0
2005-02-25,1212.0,11660.0,128.9,14172.0,14172.0,4986.0,4124.0
2005-02-28,1204.0,11770.0,130.0,14100.0,14100.0,4947.0,4157.0
2005-03-01,1210.0,11780.0,130.0,13958.0,13958.0,4980.0,4175.0
2005-03-02,1209.5,11800.0,130.05,13700.0,13700.0,4975.0,4190.0
2005-03-03,1210.0,11840.0,130.8,13776.0,13776.0,4992.0,4202.0
2005-03-04,1224.25,11890.0,130.55,13610.0,13610.0,5011.0,4217.0
2005-03-07,1225.25,11920.0,129.75,13672.0,13672.0,5001.5,4236.0
2005-03-08,1220.5,11910.0,128.9,13816.0,13816.0,4988.0,4246.0
2005-03-09,1207.0,11970.0,130.65,13819.0,13819.0,4980.5,4238.0
2005-03-10,1209.5,11840.0,129.7,13740.0,13740.0,4953.0,4223.0
2005-03-11,1201.0,11890.0,131.9,13774.0,13774.0,4966.5,4214.0
2005-03-14,1207.75,11820.0,131.7,13816.0,13816.0,4957.0,4244.0
2005-03-15,1198.5,11780.0,128.25,13670.0,13670.0,4985.0,4237.0
2005-03-16,1187.75,11820.0,128.55,13775.0,13775.0,4936.5,4242.0
2005-03-17,1190.0,11740.0,127.55,13804.0,13804.0,4932.5,4246.0
2005-03-18,1190.7,11820.0,127.65,13801.0,13801.0,4936.5,4271.0
2005-03-21,1186.25,11820.0,127.0,13835.0,13835.0,4956.0,4282.0
2005-03-22,1174.25,11810.0,127.6,13739.0,13739.0,4955.5,4240.0
2005-03-23,1174.5,11670.0,126.0,13565.0,13565.0,4932.0,4175.0
2005-03-24,1175.5,11670.0,124.7,13580.0,13580.0,4941.0,4167.0
2005-03-28,1177.5,11810.0,127.7,13580.0,13580.0,4941.0,4163.0
2005-03-29,1170.0,11580.0,124.0,13395.0,13395.0,4932.5,4128.0
2005-03-30,1185.5,11520.0,124.2,13410.0,13410.0,4915.0,4110.0
2005-03-31,1184.0,11640.0,125.55,13420.0,13420.0,4912.5,4127.0
2005-04-01,1177.75,11720.0,127.6,13455.0,13455.0,4930.0,4165.0
2005-04-04,1179.75,11690.0,127.55,13483.0,13483.0,4916.5,4146.0
2005-04-05,1185.25,11770.0,127.55,13483.0,13483.0,4956.0,4146.0
2005-04-06,1189.25,11830.0,128.4,13561.0,13561.0,4959.0,4133.0
2005-04-07,1195.25,11820.0,128.45,13593.0,13593.0,4992.0,4143.0
2005-04-08,1183.5,11880.0,128.8,13675.0,13675.0,4995.0,4173.0
2005-04-11,1183.75,11740.0,127.95,13641.0,13641.0,4987.0,4148.0
2005-04-12,1190.0,11670.0,127.8,13630.0,13630.0,4959.0,4159.0
2005-04-13,1176.0,11670.0,127.5,13816.0,13816.0,4964.5,4149.0
2005-04-14,1160.5,11560.0,124.95,13815.0,13815.0,4957.0,4100.0
2005-04-15,1143.5,11320.0,122.45,13590.0,13590.0,4906.5,4027.0
2005-04-18,1146.75,10890.0,119.5,13359.0,13359.0,4836.5,3986.0
2005-04-19,1155.75,11050.0,120.15,13445.0,13445.0,4867.5,4040.0
2005-04-20,1139.75,11080.0,120.35,13469.0,13469.0,4828.0,4038.0
2005-04-21,1161.5,10970.0,120.9,13648.0,13648.0,4819.5,4020.0
2005-04-22,1157.25,11060.0,121.5,13722.0,13722.0,4860.0,4048.0
2005-04-25,1164.0,11070.0,121.9,13750.0,13750.0,4869.5,4030.0
2005-04-26,1153.75,11020.0,121.3,13870.0,13870.0,4849.5,4024.0
2005-04-27,1157.25,11020.0,119.1,13870.0,13870.0,4797.5,4024.0
2005-04-28,1143.0,10970.0,117.9,13902.0,13902.0,4797.5,4025.0
2005-04-29,1158.5,10970.0,117.8,13730.0,13730.0,4796.0,3987.0
2005-05-02,1163.5,11020.0,118.6,13730.0,13730.0,4796.0,4009.0
2005-05-03,1166.0,11020.0,117.0,13764.0,13764.0,4856.5,3988.0
2005-05-04,1175.25,11020.0,119.7,13845.0,13845.0,4884.0,3945.0
2005-05-05,1175.0,11020.0,119.7,14018.0,14018.0,4901.0,3964.0
2005-05-06,1171.25,11170.0,121.05,13999.0,13999.0,4917.0,3969.0
2005-05-09,1178.25,11180.0,120.1,14045.0,14045.0,4902.5,4012.0
2005-05-10,1166.25,11160.0,120.3,13970.0,13970.0,4889.0,3997.0
2005-05-11,1172.5,11100.0,118.55,13870.0,13870.0,4879.0,4000.0
2005-05-12,1159.25,11080.0,118.0,13935.0,13935.0,4896.0,4029.0
2005-05-13,1156.75,11040.0,118.25,13810.0,13810.0,4892.0,4010.0
2005-05-16,1167.0,10950.0,119.3,13810.0,13810.0,4885.0,3960.0
2005-05-17,1175.25,10820.0,119.65,13561.0,13561.0,4902.0,3956.0
2005-05-18,1186.75,10830.0,119.7,13597.0,13597.0,4959.0,3989.0
2005-05-19,1191.25,11070.0,123.05,13678.0,13678.0,4972.5,4053.0
2005-05-20,1190.25,11070.0,123.35,13661.0,13661.0,4979.0,4049.0
2005-05-23,1196.25,11160.0,123.1,13655.0,13655.0,4994.0,4081.0
2005-05-24,1193.75,11130.0,122.9,13686.0,13686.0,4988.0,4105.0
2005-05-25,1192.5,11030.0,121.45,13547.0,13547.0,4973.0,4083.0
2005-05-26,1198.0,11050.0,122.15,13565.0,13565.0,5000.0,4090.0
2005-05-27,1200.25,11160.0,124.35,13716.0,13716.0,4985.0,4111.0
2005-05-30,1201.75,11240.0,124.75,13748.0,13748.0,4985.0,4129.0
2005-05-31,1192.25,11260.0,125.0,13902.0,13902.0,4964.0,4116.0
2005-06-01,1201.25,11300.0,124.9,13851.0,13851.0,5013.0,4155.0
2005-06-02,1205.25,11300.0,125.3,13823.0,13823.0,5013.5,4202.0
2005-06-03,1198.5,11280.0,125.9,13828.0,13828.0,5004.5,4208.0
2005-06-06,1198.0,11260.0,125.9,13837.0,13837.0,4985.0,4207.0
2005-06-07,1199.0,11190.0,124.65,13869.0,13869.0,5027.0,4204.0
2005-06-08,1196.0,11290.0,125.5,13922.0,13922.0,5011.5,4224.0
2005-06-09,1201.0,11140.0,126.3,13912.0,13912.0,5011.0,4219.0
2005-06-10,1199.0,11300.0,128.0,13977.0,13977.0,5036.5,4225.0
2005-06-13,1202.5,11320.0,128.4,13968.0,13968.0,5053.0,4231.0
2005-06-14,1205.0,11340.0,127.35,13934.0,13934.0,5053.0,4230.0
2005-06-15,1206.5,11410.0,130.25,13916.0,13916.0,5018.5,4248.0
2005-06-16,1210.5,11420.0,130.0,13836.0,13836.0,5045.0,4267.0
2005-06-17,1222.68,11520.0,129.85,13935.0,13935.0,5138.0,4328.0
2005-06-20,1220.0,11480.0,128.8,13954.0,13954.0,5086.0,4317.0
2005-06-21,1221.0,11490.0,127.95,14031.0,14031.0,5093.5,4296.0
2005-06-22,1221.0,11540.0,129.6,14198.0,14198.0,5115.0,4282.0
2005-06-23,1204.0,11580.0,130.85,14222.0,14222.0,5130.0,4268.0
2005-06-24,1195.75,11520.0,129.35,14267.0,14267.0,5090.0,4263.0
2005-06-27,1196.25,11430.0,127.3,14197.0,14197.0,5053.0,4240.0
2005-06-28,1206.75,11510.0,127.9,14272.0,14272.0,5095.0,4283.0
2005-06-29,1203.0,11550.0,128.9,14322.0,14322.0,5115.0,4255.0
2005-06-30,1195.5,11560.0,129.7,14208.0,14208.0,5121.5,4273.0
2005-07-01,1200.0,11640.0,130.95,14208.0,14208.0,5164.0,4287.0
2005-07-04,1198.25,11660.0,130.9,14220.0,14220.0,5191.0,4290.0
2005-07-05,1209.0,11600.0,130.85,14176.0,14176.0,5192.0,4302.0
2005-07-06,1198.5,11610.0,131.1,14220.0,14220.0,5233.0,4264.0
2005-07-07,1202.75,11590.0,131.65,14027.0,14027.0,5158.0,4224.0
2005-07-08,1216.5,11580.0,131.45,13927.0,13927.0,5233.5,4212.0
2005-07-11,1223.5,11700.0,134.2,14183.0,14183.0,5243.5,4260.0
2005-07-12,1225.5,11700.0,134.4,14161.0,14161.0,5225.0,4259.0
2005-07-13,1228.0,11680.0,135.6,14303.0,14303.0,5251.5,4277.0
2005-07-14,1231.75,11770.0,137.25,14507.0,14507.0,5261.0,4289.0
2005-07-15,1231.25,11780.0,136.75,14515.0,14515.0,5229.0,4279.0
2005-07-18,1226.5,11780.0,137.0,14572.0,14572.0,5214.5,4283.0
2005-07-19,1233.25,11770.0,139.3,14588.0,14588.0,5210.5,4264.0
2005-07-20,1236.5,11770.0,139.0,14604.0,14604.0,5207.5,4295.0
2005-07-21,1230.0,11790.0,139.4,14656.0,14656.0,5211.5,4344.0
2005-07-22,1237.0,11700.0,139.25,14784.0,14784.0,5237.5,4367.0
2005-07-25,1234.0,11770.0,141.1,14806.0,14806.0,5266.0,4364.0
2005-07-26,1235.0,11740.0,140.75,14784.0,14784.0,5250.5,4370.0
2005-07-27,1239.75,11840.0,140.9,14815.0,14815.0,5251.0,4376.0
2005-07-28,1247.0,11850.0,142.5,14852.0,14852.0,5261.0,4351.0
2005-07-29,1236.75,11910.0,143.15,14884.0,14884.0,5270.5,4364.0
2005-08-01,1237.5,11970.0,143.7,15024.0,15024.0,5282.5,4353.0
2005-08-02,1245.0,11940.0,144.4,15130.0,15130.0,5319.0,4371.0
2005-08-03,1247.75,11940.0,144.3,15096.0,15096.0,5325.0,4348.0
2005-08-04,1238.0,11890.0,143.5,15100.0,15100.0,5314.5,4357.0
2005-08-05,1229.75,11760.0,140.1,15017.0,15017.0,5312.5,4354.0
2005-08-08,1227.25,11790.0,140.2,15111.0,15111.0,5338.0,4379.0
2005-08-09,1234.25,11920.0,142.35,15018.0,15018.0,5355.5,4402.0
2005-08-10,1233.75,12150.0,143.0,15322.0,15322.0,5386.5,4409.0
2005-08-11,1238.5,12260.0,145.2,15365.0,15365.0,5363.5,4439.0
2005-08-12,1231.0,12280.0,146.5,15431.0,15431.0,5354.0,4451.0
2005-08-15,1237.5,12270.0,146.5,15430.0,15430.0,5353.0,4452.0
2005-08-16,1221.5,12320.0,144.3,15370.0,15370.0,5330.0,4465.0
2005-08-17,1221.5,12290.0,143.65,15422.0,15422.0,5313.0,4441.0
2005-08-18,1221.0,12290.0,140.6,15090.0,15090.0,5292.5,4422.0
2005-08-19,1223.75,12280.0,140.2,15027.0,15027.0,5319.5,4448.0
2005-08-22,1224.0,12480.0,144.8,15212.0,15212.0,5330.5,4487.0
2005-08-23,1221.5,12470.0,144.3,14947.0,14947.0,5313.0,4465.0
2005-08-24,1210.0,12500.0,140.6,14826.0,14826.0,5284.5,4429.0
2005-08-25,1213.5,12450.0,141.35,14851.0,14851.0,5268.5,4414.0
2005-08-26,1206.0,12430.0,139.65,14923.0,14923.0,5240.0,4439.0
2005-08-29,1214.5,12320.0,136.95,14778.0,14778.0,5240.0,4371.0
2005-08-30,1208.6,12470.0,138.25,14892.0,14892.0,5264.5,4416.0
2005-08-31,1221.5,12430.0,139.8,14896.0,14896.0,5295.0,4439.0
2005-09-01,1221.75,12530.0,143.45,15139.0,15139.0,5333.5,4492.0
2005-09-02,1219.75,12560.0,144.0,15217.0,15217.0,5331.5,4463.0
2005-09-05,1224.0,12650.0,144.05,15205.0,15205.0,5345.5,4467.0
2005-09-06,1234.25,12600.0,145.8,15160.0,15160.0,5364.5,4456.0
2005-09-07,1235.5,12610.0,148.8,15228.0,15228.0,5363.5,4494.0
2005-09-08,1232.0,12510.0,148.41,15145.0,15145.0,5344.5,4462.0
2005-09-09,1242.0,12670.0,150.1,15150.0,15150.0,5360.5,4471.0
2005-09-12,1240.25,12830.0,150.6,15200.0,15200.0,5379.5,4484.0
2005-09-13,1232.5,12860.0,150.15,15029.0,15029.0,5339.0,4495.0
2005-09-14,1228.5,12820.0,152.25,15069.0,15069.0,5346.0,4524.0
2005-09-15,1227.25,12940.0,152.25,15054.0,15054.0,5376.0,4500.0
2005-09-16,1232.79,12920.0,152.7,14976.0,14976.0,5417.5,4572.0
2005-09-19,1238.0,12920.0,152.7,14976.0,14976.0,5461.0,4563.0
2005-09-20,1227.5,13130.0,155.3,15235.0,15235.0,5446.0,4592.0
2005-09-21,1216.0,13160.0,155.0,15200.0,15200.0,5399.0,4566.0
2005-09-22,1219.75,13140.0,156.05,15156.0,15156.0,5414.0,4568.0
2005-09-23,1220.5,13140.0,151.9,15100.0,15100.0,5439.5,4566.0
2005-09-26,1221.5,13330.0,156.5,15289.0,15289.0,5474.5,4648.0
2005-09-27,1221.75,13320.0,156.9,15205.0,15205.0,5471.0,4653.0
2005-09-28,1222.75,13460.0,159.05,15225.0,15225.0,5514.0,4642.0
2005-09-29,1231.75,13640.0,159.4,15333.0,15333.0,5502.5,4678.0
2005-09-30,1234.25,13560.0,158.0,15440.0,15440.0,5484.5,4637.0
2005-10-03,1231.75,13570.0,158.0,15432.0,15432.0,5519.0,4654.0
2005-10-04,1216.75,13750.0,160.6,15413.0,15413.0,5506.5,4647.0
2005-10-05,1200.75,13660.0,158.0,15170.0,15170.0,5451.5,4555.0
2005-10-06,1197.0,13280.0,154.2,14809.0,14809.0,5388.5,4430.0
2005-10-07,1200.0,13230.0,154.85,14822.0,14822.0,5377.5,4449.0
2005-10-10,1190.0,13230.0,158.15,14879.0,14879.0,5397.5,4484.0
2005-10-11,1188.5,13530.0,160.5,14879.0,14879.0,5399.5,4448.0
2005-10-12,1178.5,13470.0,156.1,14571.0,14571.0,5357.0,4474.0
2005-10-13,1178.0,13450.0,153.45,14614.0,14614.0,5278.0,4462.0
2005-10-14,1190.0,13410.0,152.0,14490.0,14490.0,5292.5,4406.0
2005-10-17,1194.25,13350.0,150.6,14506.0,14506.0,5295.5,4426.0
2005-10-18,1181.5,13340.0,152.7,14578.0,14578.0,5272.0,4459.0
2005-10-19,1200.5,13160.0,148.8,14321.0,14321.0,5180.0,4368.0
2005-10-20,1179.5,13200.0,150.0,14357.0,14357.0,5171.5,4386.0
2005-10-21,1183.75,13220.0,152.85,14488.0,14488.0,5142.0,4360.0
2005-10-24,1202.5,13100.0,152.55,14379.0,14379.0,5216.0,4366.0
2005-10-25,1199.0,13300.0,152.4,14389.0,14389.0,5190.0,4399.0
2005-10-26,1196.0,13380.0,151.5,14446.0,14446.0,5240.0,4455.0
2005-10-27,1182.5,13410.0,148.8,14372.0,14372.0,5194.0,4428.0
2005-10-28,1199.75,13310.0,146.3,14225.0,14225.0,5220.5,4383.0
2005-10-31,1209.75,13620.0,148.5,14384.0,14384.0,5322.5,4458.0
2005-11-01,1206.25,13860.0,153.4,14542.0,14542.0,5347.5,4467.0
2005-11-02,1218.0,13840.0,156.1,14575.0,14575.0,5366.0,4458.0
2005-11-03,1223.75,13840.0,157.25,14571.0,14571.0,5437.0,4521.0
2005-11-04,1222.0,14040.0,157.75,14495.0,14495.0,5432.0,4520.0
2005-11-07,1222.75,14030.0,156.85,14312.0,14312.0,5461.5,4523.0
2005-11-08,1222.75,14030.0,158.4,14388.0,14388.0,5463.0,4560.0
2005-11-09,1223.75,14050.0,158.2,14575.0,14575.0,5451.0,4537.0
2005-11-10,1233.75,14040.0,159.55,14595.0,14595.0,5441.0,4551.0
2005-11-11,1238.0,14180.0,162.35,14707.0,14707.0,5471.0,4583.0
2005-11-14,1237.25,14100.0,161.9,14537.0,14537.0,5473.5,4614.0
2005-11-15,1232.5,14090.0,161.5,14578.0,14578.0,5457.0,4617.0
2005-11-16,1234.75,14200.0,163.4,14614.0,14614.0,5442.5,4631.0
2005-11-17,1245.25,14430.0,163.8,14793.0,14793.0,5464.0,4642.0
2005-11-18,1250.25,14660.0,164.0,14845.0,14845.0,5499.5,4687.0
2005-11-21,1257.0,14700.0,163.0,14811.0,14811.0,5501.5,4667.0
2005-11-22,1262.0,14700.0,159.0,14832.0,14832.0,5522.0,4650.0
2005-11-23,1268.5,14700.0,164.75,15020.0,15020.0,5545.0,4621.0
2005-11-24,1267.5,14710.0,166.05,15064.0,15064.0,5531.0,4662.0
2005-11-25,1270.0,14780.0,165.8,15058.0,15058.0,5538.5,4652.0
2005-11-28,1261.0,14970.0,165.45,15124.0,15124.0,5490.0,4685.0
2005-11-29,1259.25,14920.0,163.7,14991.0,14991.0,5499.0,4649.0
2005-11-30,1251.0,14880.0,165.6,14905.0,14905.0,5438.5,4626.0
2005-12-01,1264.5,15140.0,166.65,15155.0,15155.0,5498.0,4593.0
2005-12-02,1266.0,15370.0,167.85,15258.0,15258.0,5535.5,4624.0
2005-12-05,1263.5,15560.0,168.4,15198.0,15198.0,5515.0,4634.0
2005-12-06,1265.5,15450.0,168.5,15008.0,15008.0,5547.5,4622.0
2005-12-07,1258.0,15500.0,170.15,15156.0,15156.0,5530.5,4615.0
2005-12-08,1256.75,15200.0,170.13,14903.0,14903.0,5533.5,4566.0
2005-12-09,1259.25,15430.0,166.5,14901.0,14901.0,5523.0,4584.0
2005-12-12,1261.0,15760.0,169.9,15034.0,15034.0,5497.0,4606.0
2005-12-13,1269.0,15800.0,169.55,14968.0,14968.0,5514.0,4582.0
2005-12-14,1273.75,15460.0,168.3,15041.0,15041.0,5523.0,4615.0
2005-12-15,1269.5,15170.0,169.45,15087.0,15087.0,5491.0,4647.0
2005-12-16,1274.84,15140.0,167.55,15039.0,15039.0,5539.5,4645.0
2005-12-19,1267.5,15410.0,170.0,15220.0,15220.0,5539.0,4641.0
2005-12-20,1268.0,15580.0,169.7,15208.0,15208.0,5552.5,4672.0
2005-12-21,1270.0,15930.0,171.7,15275.0,15275.0,5594.5,4722.0
2005-12-22,1275.5,15940.0,171.9,15252.0,15252.0,5601.5,4714.0
2005-12-23,1276.5,15940.0,173.0,15252.0,15252.0,5599.0,4739.0
2005-12-27,1264.0,15990.0,175.7,15252.0,15252.0,5599.0,4739.0
2005-12-28,1265.25,16240.0,176.35,15129.0,15129.0,5625.0,4763.0
2005-12-29,1260.0,16360.0,177.35,15106.0,15106.0,5638.5,4764.0
2005-12-30,1254.75,16050.0,177.35,14838.0,14838.0,5616.0,4727.0
2006-01-03,1274.75,16050.0,179.4,14950.0,14950.0,5683.0,4762.0
2006-01-04,1280.5,16330.0,180.0,15280.0,15280.0,5716.0,4808.0
2006-01-05,1281.25,16370.0,178.95,15343.0,15343.0,5685.5,4802.0
2006-01-06,1291.75,16440.0,181.3,15404.0,15404.0,5723.5,4788.0
2006-01-09,1295.0,16440.0,180.65,15614.0,15614.0,5725.5,4823.0
2006-01-10,1296.0,16180.0,179.0,15586.0,15586.0,5685.5,4806.0
2006-01-11,1299.75,16360.0,178.85,15755.0,15755.0,5718.5,4827.0
2006-01-12,1293.5,16440.0,180.05,15817.0,15817.0,5730.5,4815.0
2006-01-13,1292.75,16400.0,182.5,15862.0,15862.0,5707.5,4831.0
2006-01-16,1292.75,16210.0,182.3,15813.0,15813.0,5735.0,4823.0
2006-01-17,1289.5,15770.0,178.05,15603.0,15603.0,5693.5,4854.0
2006-01-18,1283.75,15330.0,173.35,15455.0,15455.0,5653.0,4763.0
2006-01-19,1288.25,15690.0,175.5,15735.0,15735.0,5681.0,4822.0
2006-01-20,1264.75,15740.0,170.4,15651.0,15651.0,5662.0,4824.0
2006-01-23,1269.25,15380.0,168.5,15427.0,15427.0,5648.0,4785.0
2006-01-24,1270.5,15660.0,171.75,15522.0,15522.0,5628.0,4798.0
2006-01-25,1271.0,15700.0,173.3,15562.0,15562.0,5683.5,4848.0
2006-01-26,1277.75,15910.0,174.95,15504.0,15504.0,5706.0,4855.0
2006-01-27,1289.25,16470.0,178.0,15863.0,15863.0,5770.0,4903.0
2006-01-30,1288.5,16570.0,178.0,15863.0,15863.0,5762.0,4927.0
2006-01-31,1283.5,16660.0,180.55,15863.0,15863.0,5742.5,4924.0
2006-02-01,1287.25,16480.0,178.2,15781.0,15781.0,5778.5,4937.0
2006-02-02,1272.0,16700.0,178.25,15701.0,15701.0,5721.0,4875.0
2006-02-03,1265.5,16690.0,171.85,15438.0,15438.0,5737.0,4852.0
2006-02-06,1268.75,16720.0,173.15,15528.0,15528.0,5746.5,4882.0
2006-02-07,1257.5,16730.0,172.2,15559.0,15559.0,5726.5,4884.0
2006-02-08,1268.25,16300.0,169.3,15420.0,15420.0,5704.0,4796.0
2006-02-09,1265.75,16500.0,171.2,15457.0,15457.0,5786.5,4847.0
2006-02-10,1268.25,16300.0,173.0,15410.0,15410.0,5743.5,4838.0
2006-02-13,1265.75,15950.0,169.55,15250.0,15250.0,5776.5,4800.0
2006-02-14,1278.25,16150.0,171.65,15432.0,15432.0,5767.0,4826.0
2006-02-15,1282.25,15930.0,167.7,15419.0,15419.0,5779.5,4809.0
2006-02-16,1291.75,16000.0,170.3,15422.0,15422.0,5811.5,4792.0
2006-02-17,1289.0,15760.0,172.85,15441.0,15441.0,5834.0,4773.0
2006-02-20,1288.75,15470.0,174.3,15606.0,15606.0,5837.0,4820.0
2006-02-21,1285.25,15890.0,174.55,15638.0,15638.0,5837.0,4873.0
2006-02-22,1292.25,15750.0,173.0,15593.0,15593.0,5860.5,4866.0
2006-02-23,1290.25,16060.0,177.0,15837.0,15837.0,5822.0,4901.0
2006-02-24,1293.0,16090.0,176.8,15864.0,15864.0,5841.0,4894.0
2006-02-27,1294.0,16150.0,178.6,15948.0,15948.0,5861.0,4929.0
2006-02-28,1282.5,16210.0,177.65,15839.0,15839.0,5764.5,4924.0
2006-03-01,1292.0,15930.0,177.65,15723.0,15723.0,5825.5,4830.0
2006-03-02,1291.5,15940.0,176.85,15833.0,15833.0,5811.5,4903.0
2006-03-03,1286.5,15690.0,171.25,15773.0,15773.0,5837.0,4895.0
2006-03-06,1279.5,15910.0,173.75,15759.0,15759.0,5874.0,4905.0
2006-03-07,1277.5,15750.0,169.7,15463.0,15463.0,5846.0,4880.0
2006-03-08,1279.5,15680.0,170.1,15332.0,15332.0,5820.0,4859.0
2006-03-09,1272.0,16040.0,170.2,15396.0,15396.0,5854.0,4895.0
2006-03-10,1283.0,16010.0,170.05,15303.0,15303.0,5908.0,4885.0
2006-03-13,1285.5,16300.0,173.4,15445.0,15445.0,5950.0,4958.0
2006-03-14,1298.5,16180.0,170.7,15385.0,15385.0,5940.5,4931.0
2006-03-15,1303.75,16240.0,172.6,15676.0,15676.0,5969.5,4947.0
2006-03-16,1306.25,16090.0,173.0,15629.0,15629.0,5996.5,5003.0
2006-03-17,1310.16,16240.0,173.8,15723.0,15723.0,6046.5,4987.0
2006-03-20,1315.5,16520.0,174.95,15850.0,15850.0,6001.5,5024.0
2006-03-21,1307.5,16520.0,173.15,15835.0,15835.0,5997.5,5013.0
2006-03-22,1314.5,16430.0,169.05,15571.0,15571.0,6027.0,5028.0
2006-03-23,1311.75,16430.0,169.6,15761.0,15761.0,6003.5,5050.0
2006-03-24,1312.75,16470.0,171.25,15675.0,15675.0,6048.5,5051.0
2006-03-27,1311.0,16570.0,173.1,15850.0,15850.0,5983.0,5103.0
2006-03-28,1302.5,16650.0,173.2,15856.0,15856.0,5960.0,5102.0
2006-03-29,1310.0,16910.0,173.15,15719.0,15719.0,5973.0,5100.0
2006-03-30,1307.5,17060.0,174.2,15909.0,15909.0,6033.5,5127.0
2006-03-31,1303.25,17020.0,176.8,15811.0,15811.0,5970.0,5139.0
2006-04-03,1305.75,17350.0,178.8,16135.0,16135.0,6041.0,5202.0
2006-04-04,1314.75,17330.0,180.15,16153.0,16153.0,6011.0,5163.0
2006-04-05,1319.0,17280.0,181.35,16153.0,16153.0,6054.0,5231.0
2006-04-06,1317.5,17510.0,181.9,16457.0,16457.0,6055.0,5260.0
2006-04-07,1304.0,17560.0,183.0,16545.0,16545.0,6034.5,5248.0
2006-04-10,1305.5,17490.0,182.1,16541.0,16541.0,6076.5,5203.0
2006-04-11,1294.0,17450.0,179.95,16519.0,16519.0,6025.0,5234.0
2006-04-12,1295.5,17170.0,179.2,16370.0,16370.0,6007.0,5180.0
2006-04-13,1294.25,17200.0,183.0,16470.0,16470.0,6034.0,5189.0
2006-04-17,1293.0,17030.0,184.95,16470.0,16470.0,6034.0,5189.0
2006-04-18,1313.5,17240.0,185.75,16665.0,16665.0,6047.5,5268.0
2006-04-19,1315.25,17390.0,187.75,16880.0,16880.0,6097.0,5289.0
2006-04-20,1317.0,17350.0,186.7,16971.0,16971.0,6082.0,5290.0
2006-04-21,1317.0,17420.0,189.2,16923.0,16923.0,6141.0,5267.0
2006-04-24,1314.5,16850.0,185.6,16712.0,16712.0,6103.0,5284.0
2006-04-25,1309.5,16940.0,186.4,16590.0,16590.0,6094.0,5278.0
2006-04-26,1309.0,17090.0,188.95,16678.0,16678.0,6103.0,5335.0
2006-04-27,1315.0,17150.0,189.0,16805.0,16805.0,6069.0,5308.0
2006-04-28,1316.0,16980.0,184.45,16529.0,16529.0,6024.0,5253.0
2006-05-01,1308.25,16940.0,184.45,16529.0,16529.0,6024.0,5317.0
2006-05-02,1318.0,17120.0,186.4,16769.0,16769.0,6084.0,5271.0
2006-05-03,1312.25,17120.0,186.95,16928.0,16928.0,6015.0,5273.0
2006-05-04,1317.0,17120.0,187.3,16919.0,16919.0,6041.0,5193.0
2006-05-05,1329.0,17120.0,187.3,16919.0,16919.0,6091.5,5260.0
2006-05-08,1327.25,17300.0,189.1,17215.0,17215.0,6060.0,5339.0
2006-05-09,1329.25,17190.0,188.9,17010.0,17010.0,6102.0,5333.0
2006-05-10,1327.75,16960.0,188.7,16942.0,16942.0,6088.0,5352.0
2006-05-11,1311.75,16890.0,191.05,17075.0,17075.0,6054.0,5355.0
2006-05-12,1294.25,16600.0,186.75,16775.0,16775.0,5931.5,5324.0
2006-05-15,1297.25,16480.0,183.0,16230.0,16230.0,5839.0,5236.0
2006-05-16,1295.0,16160.0,178.5,16338.0,16338.0,5858.0,5217.0
2006-05-17,1269.0,16270.0,181.35,16522.0,16522.0,5689.0,5214.0
2006-05-18,1263.0,16070.0,176.3,16212.0,16212.0,5682.5,5097.0
2006-05-19,1270.75,16110.0,177.5,16249.0,16249.0,5676.0,5086.0
2006-05-22,1262.0,15800.0,173.2,15688.0,15688.0,5542.0,5017.0
2006-05-23,1252.5,15560.0,172.85,15839.0,15839.0,5669.5,5004.0
2006-05-24,1261.1,15920.0,173.55,15787.0,15787.0,5589.0,5033.0
2006-05-25,1276.0,15710.0,168.3,15600.0,15600.0,5674.0,4956.0
2006-05-26,1282.75,15980.0,171.9,15840.0,15840.0,5788.5,5045.0
2006-05-30,1260.0,15840.0,170.85,15831.0,15831.0,5644.0,5092.0
