,SPX,NKY,KOSPI,HSI,TWSE,UKX,AS51
1993-10-14,466.83,20082.81,737.77,8412.4,4014.87,3086.3,2017.3
1993-10-15,469.5,20174.42,734.67,8763.98,4025.27,3120.8,2029.9
1993-10-18,468.45,20072.21,747.19,9031.13,4061.47,3137.6,2041.3
1993-10-19,466.21,20069.91,741.24,8861.41,3970.18,3129.6,2030.8
1993-10-20,466.07,20173.42,738.63,8902.8,3958.32,3156.3,2006.2
1993-10-21,465.36,20179.42,741.1,8882.68,3967.1,3188.3,2014.1
1993-10-22,463.27,20264.83,736.99,8719.32,4052.38,3199.0,2015.4
1993-10-25,464.2,20309.33,742.48,8767.5,4052.38,3184.8,2001.3
1993-10-26,464.3,20023.6,747.97,8790.9,4091.17,3165.3,2011.7
1993-10-27,464.61,19838.78,744.86,8903.2,4103.63,3154.3,2025.6
1993-10-28,467.73,19479.45,742.83,9010.27,4065.87,3163.0,2033.9
1993-10-29,467.83,19702.97,742.72,9329.09,4086.17,3171.0,2070.6
1993-11-01,469.1,19438.24,761.76,9629.19,4086.17,3164.4,2091.7
1993-11-02,468.44,19381.24,759.42,9642.91,4227.85,3164.1,2084.1
1993-11-03,463.02,19381.24,756.87,9352.11,4283.34,3162.3,2065.7
1993-11-04,457.49,18949.79,766.55,9204.88,4260.56,3149.0,2058.8
1993-11-05,459.57,18590.46,773.3,8996.93,4246.01,3085.6,2037.1
1993-11-08,460.21,18625.16,775.47,9177.95,4195.82,3077.6,2009.7
1993-11-09,460.33,18125.71,780.2,9088.47,4172.44,3096.0,2005.5
1993-11-10,463.72,18121.71,777.89,9325.44,4191.41,3098.5,1997.5
1993-11-11,462.64,18158.52,783.35,9674.83,4271.14,3099.7,2007.4
1993-11-12,465.39,18493.55,791.47,9701.25,4271.14,3099.1,2029.5
1993-11-15,463.75,18074.61,810.72,9733.34,4329.05,3093.3,2022.2
1993-11-16,466.74,18246.12,802.65,9683.65,4301.25,3097.5,2023.0
1993-11-17,464.81,18108.71,810.17,9506.98,4306.91,3120.0,2044.3
1993-11-18,463.62,18166.32,822.63,9335.43,4316.21,3125.5,2048.6
1993-11-19,462.6,17941.19,840.36,9263.94,4226.32,3108.0,2022.9
1993-11-22,459.13,17384.84,834.58,9170.64,4216.94,3070.6,1988.9
1993-11-23,461.03,17384.84,817.9,9036.02,4234.75,3069.3,1950.2
1993-11-24,462.36,17067.11,828.98,9238.06,4189.88,3067.2,1972.6
1993-11-26,463.06,16726.37,810.04,9274.42,4163.99,3111.4,1986.1
1993-11-29,461.9,16078.71,804.54,9012.77,4384.51,3135.8,1952.8
1993-11-30,461.79,16406.54,811.06,9125.21,4353.9,3166.9,1953.7
1993-12-01,461.89,17125.31,808.75,9254.03,4468.34,3233.2,1949.0
1993-12-02,463.11,17458.75,801.17,9238.2,4579.24,3223.9,1993.5
1993-12-03,464.89,17459.35,806.86,9294.35,4581.2,3234.2,1991.9
1993-12-06,466.43,16840.38,826.49,9609.69,4708.17,3237.3,1998.9
1993-12-07,466.76,16903.49,823.17,9736.57,4683.6,3237.3,2019.1
1993-12-08,466.29,16507.95,836.71,9750.23,4692.11,3277.4,2044.6
1993-12-09,464.18,17061.91,843.95,9990.26,4680.26,3271.6,2041.3
1993-12-10,463.93,17257.43,861.72,10228.11,4644.03,3261.3,2030.9
1993-12-13,465.7,17327.33,850.03,10248.59,4929.81,3254.6,2039.6
1993-12-14,463.06,17308.73,857.2,10021.48,5102.96,3248.4,2028.9
1993-12-15,461.84,17489.15,865.86,9945.26,5161.8,3278.8,2011.3
1993-12-16,463.34,17789.28,870.72,10339.66,5331.87,3311.2,2016.9
1993-12-17,466.38,18051.91,874.1,10568.86,5274.76,3337.1,2023.7
1993-12-20,465.85,17404.24,848.63,10814.78,5204.02,3364.9,2018.7
1993-12-21,465.3,17315.43,865.79,10524.28,5245.87,3342.4,2007.5
1993-12-22,467.32,17445.74,868.6,10707.96,5474.75,3355.7,1992.1
1993-12-23,467.38,17445.74,858.37,10881.2,5257.96,3396.5,2009.2
1993-12-27,470.54,16819.88,873.88,10881.2,5491.68,3396.5,2009.2
1993-12-28,470.94,17131.21,866.18,11570.22,5501.75,3396.5,2009.2
1993-12-29,470.58,17272.03,866.18,11449.77,5538.07,3462.0,2069.8
1993-12-30,468.64,17417.24,866.18,11877.47,5813.55,3428.8,2095.8
1993-12-31,466.45,17417.24,866.18,11888.39,6070.56,3418.4,2113.6
1994-01-03,465.44,17417.24,879.32,12086.49,6070.56,3418.4,2113.6
1994-01-04,466.89,17369.74,877.3,12201.09,6375.15,3408.5,2115.4
1994-01-05,467.55,17783.48,886.93,12167.93,6416.84,3379.2,2132.0
1994-01-06,467.12,17881.99,893.17,11374.5,6454.52,3403.0,2138.7
1994-01-07,469.9,18124.01,895.25,11001.48,6200.59,3446.0,2124.0
1994-01-10,475.27,18443.44,873.04,11366.94,6343.83,3440.6,2135.8
1994-01-11,474.13,18485.25,881.02,11155.81,6240.39,3413.8,2143.2
1994-01-12,474.17,18793.88,886.31,10712.73,6215.21,3372.0,2131.1
1994-01-13,472.47,18577.26,898.66,10176.51,5851.4,3360.0,2112.8
1994-01-14,474.91,18973.7,879.03,10774.25,5743.77,3400.6,2141.8
1994-01-17,473.3,18725.37,863.25,10792.92,6054.93,3407.8,2175.3
1994-01-18,474.25,18514.55,873.06,11017.69,5876.43,3437.0,2167.5
1994-01-19,474.3,19039.4,887.16,11363.77,5910.33,3475.1,2183.4
1994-01-20,474.98,19183.92,878.29,11264.84,5809.65,3470.0,2199.6
1994-01-21,474.72,19307.43,870.2,11459.37,5944.87,3484.2,2182.7
1994-01-24,471.97,18353.24,887.96,11600.09,5957.88,3481.4,2156.7
1994-01-25,470.92,18648.36,892.06,11490.94,5835.51,3444.0,2154.1
1994-01-26,473.2,19138.21,894.34,11239.57,5845.5,3436.1,2154.1
1994-01-27,477.05,18891.79,907.44,11470.42,6022.39,3427.3,2181.4
1994-01-28,478.7,18757.88,926.75,11377.83,6016.08,3447.4,2191.7
1994-01-31,481.61,20229.12,945.71,11487.02,6115.12,3491.8,2244.4
1994-02-01,479.62,20416.34,960.1,11826.89,6176.91,3481.5,2244.2
1994-02-02,482.0,20250.03,974.26,11785.83,6259.21,3520.3,2245.2
1994-02-03,480.71,20174.82,955.02,11851.13,6362.08,3491.5,2275.6
1994-02-04,469.81,20301.43,964.42,12157.57,6256.33,3475.4,2266.3
1994-02-07,471.76,20014.4,914.88,11414.27,6256.33,3419.1,2215.2
1994-02-08,471.05,20251.23,923.0,11454.16,6256.33,3440.2,2239.0
1994-02-09,472.77,19841.38,923.0,11504.03,6256.33,3429.1,2203.0
1994-02-10,468.93,19990.7,923.0,11504.03,6256.33,3407.0,2166.1
1994-02-11,470.18,19990.7,923.0,11504.03,6256.33,3378.9,2173.2
1994-02-14,470.23,19459.25,901.38,10988.81,6015.26,3363.5,2170.9
1994-02-15,472.52,18974.6,901.81,11012.33,5985.01,3393.2,2165.7
1994-02-16,472.79,19052.11,920.43,10634.14,5862.63,3417.7,2179.1
1994-02-17,470.34,18931.39,920.38,10786.58,5905.49,3425.3,2170.1
1994-02-18,467.69,18959.6,925.39,10825.88,5845.47,3382.6,2152.6
1994-02-22,471.46,19342.63,953.22,10674.01,5733.91,3333.7,2134.1
1994-02-23,470.69,19341.83,950.01,10763.23,5769.19,3341.9,2150.3
1994-02-24,464.26,19765.48,932.15,10432.02,5670.71,3267.5,2127.7
1994-02-25,466.07,19803.38,919.76,10100.25,5666.58,3281.2,2079.0
1994-02-28,467.14,19997.2,918.88,10410.23,5414.64,3328.1,2112.0
1994-03-01,464.44,20216.62,918.88,10148.36,5452.44,3270.6,2112.0
1994-03-02,464.81,19744.77,906.66,9877.43,5429.37,3248.1,2084.2
1994-03-03,463.01,19605.86,902.16,9802.03,5457.74,3246.5,2082.4
1994-03-04,464.74,19966.0,896.55,9918.19,5672.87,3278.0,2048.1
1994-03-07,466.91,19811.88,895.62,10061.55,5647.59,3305.9,2077.0
1994-03-08,465.88,19898.39,884.85,10294.58,5456.68,3264.4,2103.6
1994-03-09,467.06,19839.18,877.85,10224.38,5466.69,3246.7,2081.3
1994-03-10,463.9,20090.71,878.58,10129.05,5366.03,3233.9,2088.1
1994-03-11,466.44,20115.31,901.87,9905.66,5327.57,3191.9,2084.0
1994-03-14,467.39,20526.15,912.83,9980.07,5333.87,3233.4,2110.8
1994-03-15,467.01,20508.85,911.43,9863.56,5274.24,3267.4,2102.7
1994-03-16,469.42,20677.77,906.53,9720.61,5331.34,3242.9,2104.3
1994-03-17,470.9,20592.16,898.56,9513.13,5397.06,3255.7,2095.5
1994-03-18,471.06,20469.45,893.07,9132.31,5274.81,3218.1,2093.7
1994-03-21,468.54,20469.45,885.65,8667.03,5220.73,3198.0,2069.3
1994-03-22,468.8,20253.53,877.95,9012.17,5261.84,3201.5,2070.3
1994-03-23,468.54,19962.1,879.78,9465.53,5331.27,3155.3,2110.5
1994-03-24,464.35,20037.9,875.72,9320.75,5326.99,3121.7,2098.9
1994-03-25,460.58,19836.48,868.03,9234.21,5352.87,3129.0,2078.5
1994-03-28,460.0,19941.79,883.24,9197.03,5331.9,3129.5,2035.7
1994-03-29,452.48,19709.74,875.62,9480.14,5331.9,3123.4,2027.8
1994-03-30,445.55,19559.91,865.68,9232.21,5320.06,3092.4,2021.5
1994-03-31,445.77,19111.92,867.22,9029.91,5249.22,3086.4,1980.1
1994-04-04,438.92,19122.22,860.47,9029.91,5249.22,3086.4,1980.1
1994-04-05,448.29,19563.21,860.47,9029.91,5249.22,3116.2,1980.6
1994-04-06,448.05,19696.74,863.04,9234.31,5481.86,3131.5,2014.4
1994-04-07,450.88,19890.98,863.36,9285.92,5475.68,3129.0,2016.5
1994-04-08,447.1,19934.99,872.53,9298.22,5528.47,3120.8,2011.2
1994-04-11,449.87,19898.08,894.47,9476.77,5488.48,3149.4,2005.7
1994-04-12,447.57,19648.33,880.87,9738.09,5475.34,3159.1,2026.8
1994-04-13,446.26,20060.41,882.33,9753.76,5453.14,3145.8,2048.1
1994-04-14,446.38,19987.2,883.52,9600.63,5461.99,3131.7,2027.9
1994-04-15,446.18,20164.63,889.48,9536.06,5592.9,3168.3,2013.9
1994-04-18,442.46,20277.36,892.15,9506.84,5690.13,3138.2,2030.8
1994-04-19,442.54,20192.34,885.85,9303.91,5675.75,3128.0,1997.0
1994-04-20,441.96,19882.18,880.84,9221.01,5692.32,3098.3,1982.1
1994-04-21,448.73,19799.36,881.97,8934.59,5741.47,3101.2,1966.8
1994-04-22,447.63,19964.39,884.85,9156.85,5837.03,3133.7,1979.3
1994-04-25,452.71,19709.14,892.7,9136.11,5918.55,3106.1,1979.3
1994-04-26,451.87,19628.93,887.64,9328.64,5851.16,3125.3,2006.8
1994-04-28,449.1,19725.25,909.39,9163.09,5887.86,3129.9,2007.9
1994-04-29,450.91,19725.25,900.14,8966.07,5729.12,3125.3,2004.2
1994-05-02,453.02,19570.21,919.26,8799.7,5777.48,3125.3,1986.3
1994-05-03,453.03,19570.21,917.55,8679.13,5800.35,3100.0,1983.6
1994-05-04,451.72,19570.21,922.33,8369.44,5907.54,3070.5,1958.2
1994-05-05,451.38,19570.21,922.33,8412.88,5916.77,3106.0,1928.7
1994-05-06,447.82,19862.47,927.84,8620.27,5953.27,3106.0,1944.8
1994-05-09,442.32,19786.96,940.15,8421.7,5996.8,3097.8,1948.3
1994-05-10,446.01,19917.78,947.4,8540.09,5937.37,3136.3,1946.6
1994-05-11,441.49,20150.13,948.91,8906.16,6024.47,3130.5,1974.1
1994-05-12,443.75,20224.24,952.45,8878.86,6004.38,3137.8,1981.8
1994-05-13,444.14,20270.75,950.45,9134.72,6061.95,3119.2,2010.8
1994-05-16,444.49,20188.44,941.66,9253.41,6114.78,3115.6,2051.8
1994-05-17,449.37,20133.53,946.87,9044.7,6015.83,3123.5,2036.2
1994-05-18,453.69,20152.73,946.87,9476.64,5983.25,3116.5,2047.4
1994-05-19,456.48,20221.34,951.73,9354.98,5944.61,3122.8,2032.0
1994-05-20,454.92,20342.17,948.5,9631.63,5905.79,3127.3,2043.8
1994-05-23,453.2,20568.71,945.5,9589.78,5817.68,3108.4,2060.7
1994-05-24,454.81,20622.12,945.89,9490.11,5769.12,3089.1,2072.1
1994-05-25,456.34,20663.63,943.92,9521.37,5775.18,3020.7,2045.4
1994-05-26,457.06,20495.8,950.76,9481.71,5852.36,3019.7,2035.4
1994-05-27,457.33,20777.16,953.86,9470.13,5806.77,2966.4,2041.9
1994-05-31,456.5,20973.59,939.49,9553.56,5891.56,2970.5,2021.2
1994-06-01,457.63,21053.11,932.77,9512.07,5961.45,2931.9,2036.5
1994-06-02,457.65,21009.0,937.43,9222.34,5956.62,2980.8,2015.7
1994-06-03,460.13,20954.19,942.43,9234.27,6023.69,2997.8,2017.2
1994-06-06,458.88,20726.65,942.43,9383.03,6077.25,3009.4,2011.2
1994-06-07,458.21,21042.71,921.72,9247.88,6069.85,3004.8,2008.8
1994-06-08,457.06,21261.95,933.02,9291.18,6098.58,3038.2,2018.4
1994-06-09,457.86,21402.78,935.79,9190.64,5942.38,3028.9,2015.6
1994-06-10,458.67,21395.18,928.94,9111.16,5994.66,3055.9,2009.9
1994-06-13,459.1,21552.81,923.24,9111.16,5994.66,3016.3,2009.9
1994-06-14,462.37,21353.97,903.72,9111.16,6098.94,3039.6,2017.8
1994-06-15,460.61,21282.96,890.92,9149.52,6115.06,3045.8,2015.4
1994-06-16,461.93,21367.47,901.08,9022.92,6149.64,3030.1,1996.5
1994-06-17,458.45,21503.3,918.54,9113.96,6159.74,3022.9,1991.9
1994-06-20,455.48,21152.03,942.5,8998.18,6038.41,2971.1,1964.4
1994-06-21,451.34,20813.16,936.83,8857.78,5948.97,2940.2,1934.9
1994-06-22,453.09,20581.32,936.39,8876.84,5957.61,2960.4,1953.3
1994-06-23,449.63,21040.21,935.57,8966.79,5871.14,2942.4,1966.6
1994-06-24,442.8,20766.75,929.45,8881.0,5939.62,2876.6,1962.0
1994-06-27,447.31,20300.96,931.04,8647.48,5866.95,2899.9,1901.3
1994-06-28,446.07,20639.23,923.61,8673.49,5875.56,2909.0,1916.8
1994-06-29,447.63,20481.0,933.96,8640.31,5933.15,2946.3,1917.3
1994-06-30,444.27,20643.93,933.36,8758.41,5932.6,2919.2,1931.1
1994-07-01,446.2,20543.41,934.59,8634.37,5932.6,2936.4,1907.8
1994-07-05,446.37,20834.37,960.49,8623.19,6064.95,2965.0,1945.3
1994-07-06,446.13,20629.03,953.48,8454.92,6115.18,2946.7,1931.7
1994-07-07,448.38,20620.02,945.71,8490.86,6095.34,2964.4,1902.3
1994-07-08,449.55,20526.51,948.96,8432.96,6191.79,2962.4,1905.5
1994-07-11,448.06,20473.09,948.84,8394.94,6313.0,2983.8,1902.2
1994-07-12,447.95,20400.48,960.59,8591.45,6331.36,2963.9,1915.0
1994-07-13,448.73,20540.41,961.97,8828.91,6318.23,3005.3,1921.1
1994-07-14,453.41,20718.04,958.72,8808.28,6304.61,3050.4,1951.8
1994-07-15,454.16,20770.15,950.24,9117.02,6407.5,3074.8,2002.0
1994-07-18,455.22,20717.64,944.8,9193.83,6533.46,3082.0,2015.6
1994-07-19,453.86,20775.16,939.05,9145.01,6526.39,3091.3,2020.9
1994-07-20,451.6,20780.76,936.67,9188.82,6474.3,3077.2,2021.6
1994-07-21,452.61,20622.92,935.35,9117.66,6577.7,3095.1,1991.2
1994-07-22,453.11,20462.89,939.08,9152.99,6496.6,3114.7,1994.1
1994-07-25,454.25,20297.66,939.12,9174.62,6688.0,3106.1,1990.7
1994-07-26,453.36,20345.37,935.2,9194.36,6727.22,3117.2,1983.2
1994-07-27,452.57,20137.23,934.22,9402.18,6661.34,3082.3,1982.2
1994-07-28,454.23,20247.85,926.2,9402.66,6642.13,3095.9,1982.3
1994-07-29,458.26,20449.39,933.66,9482.81,6749.4,3082.6,2003.5
1994-08-01,461.01,20271.35,932.69,9683.68,6839.02,3097.4,2025.4
1994-08-02,460.56,20660.13,927.55,9695.03,6879.56,3157.5,2030.3
1994-08-03,461.45,20632.73,923.47,9585.89,6723.56,3160.4,2016.2
1994-08-04,458.4,20676.84,927.49,9642.85,6789.57,3150.5,2028.8
1994-08-05,457.09,20521.7,935.82,9602.21,6919.21,3167.5,2037.0
1994-08-08,457.89,20635.83,919.76,9537.87,6919.21,3171.9,2025.4
1994-08-09,457.93,20590.22,917.5,9446.43,6944.91,3168.6,2031.9
1994-08-10,460.3,20770.25,930.21,9618.08,6838.01,3167.0,2021.7
1994-08-11,458.88,20821.36,939.19,9524.54,6692.02,3138.2,2006.9
1994-08-12,461.94,20663.83,945.74,9464.56,6628.14,3142.3,1996.1
1994-08-15,461.23,20626.33,945.74,9486.13,6543.57,3142.2,2000.2
1994-08-16,465.01,20786.36,939.9,9366.62,6583.9,3147.3,1983.5
1994-08-17,465.17,20824.56,942.96,9537.98,6645.9,3190.3,2003.5
1994-08-18,463.17,20862.77,946.48,9518.89,6586.16,3182.6,2011.1
1994-08-19,463.68,20512.7,943.23,9404.44,6766.38,3191.4,2004.6
1994-08-22,462.32,20394.58,962.96,9457.33,6838.6,3171.3,2007.4
1994-08-23,464.51,20380.78,951.51,9234.06,6798.19,3175.1,1995.0
1994-08-24,469.03,20511.6,943.64,9238.69,6862.14,3205.2,2005.5
1994-08-25,468.08,20443.29,945.41,9336.11,6858.01,3234.2,2022.5
1994-08-26,473.8,20471.49,951.38,9399.08,6881.1,3265.1,2021.6
1994-08-29,474.59,20600.42,936.01,9399.08,7040.52,3265.1,2057.5
1994-08-30,476.07,20592.12,939.85,9686.56,6980.28,3249.6,2059.8
1994-08-31,475.49,20628.53,944.23,9929.39,7008.11,3251.3,2063.9
1994-09-01,473.17,20642.93,949.23,9890.9,6974.15,3216.5,2047.6
1994-09-02,470.99,20653.83,944.52,9901.56,7010.63,3222.7,2049.2
1994-09-06,471.86,20393.98,977.5,10035.97,6830.47,3205.4,2044.7
1994-09-07,470.96,20023.8,972.68,10165.87,6895.93,3203.9,2043.3
1994-09-08,473.14,19917.78,991.44,10150.98,6928.58,3180.0,2027.2
1994-09-09,468.18,19897.88,984.8,10145.02,6987.2,3139.3,2007.8
1994-09-12,466.21,19917.28,995.7,9890.37,6967.48,3128.8,1970.3
1994-09-13,467.51,20046.11,995.38,9937.01,6955.02,3121.4,1983.5
1994-09-14,468.8,19919.38,999.36,9846.4,7025.18,3079.8,1990.8
1994-09-15,474.81,19919.38,988.75,9862.64,6989.97,3112.7,1992.7
1994-09-16,471.19,19796.26,1000.8,9968.52,6981.2,3065.1,2001.9
1994-09-19,470.85,19554.11,1000.8,9801.43,6981.2,3079.1,1991.4
1994-09-20,463.36,19837.27,1000.8,9824.75,6981.2,3037.3,1986.4
1994-09-21,461.46,19885.38,1000.8,9824.75,6999.44,3014.8,1966.7
1994-09-22,461.27,19833.67,1034.01,9668.14,6889.88,3021.2,1967.8
1994-09-23,459.67,19833.67,1030.99,9632.47,6930.28,3028.2,1966.1
1994-09-26,460.82,19814.36,1045.12,9643.63,7025.76,2999.8,1968.2
1994-09-27,462.05,19468.89,1052.01,9610.24,7029.1,3008.5,1952.3
1994-09-28,464.84,19507.6,1039.79,9693.49,7029.1,3038.7,1953.1
1994-09-29,462.24,19615.12,1037.55,9700.21,7101.13,2992.5,1970.6
1994-09-30,462.69,19563.81,1050.51,9521.24,7091.13,3026.3,1967.7
1994-10-03,461.74,19650.03,1050.51,9492.49,7183.75,2983.5,1970.7
1994-10-04,454.59,19568.61,1064.64,9504.12,7179.92,3001.8,1937.2
1994-10-05,453.52,19751.55,1057.29,9298.36,6944.59,2956.3,1919.9
1994-10-06,452.36,19655.23,1069.93,9276.25,6653.32,2984.4,1916.5
1994-10-07,455.1,19744.75,1065.84,9284.88,6620.36,2998.7,1906.5
1994-10-10,459.04,19744.75,1068.68,9248.4,6620.36,3032.3,1928.8
1994-10-11,465.79,19821.46,1078.66,9362.32,6124.71,3073.0,1936.2
1994-10-12,465.47,20089.72,1089.66,9532.35,6495.78,3100.5,1935.7
1994-10-13,467.77,20148.83,1096.54,9532.35,6626.39,3141.9,1931.2
1994-10-14,469.1,19969.29,1103.37,9550.93,6567.77,3106.7,1938.4
1994-10-17,468.96,19958.29,1109.87,9455.94,6731.23,3120.2,1947.7
1994-10-18,467.66,19992.4,1113.29,9418.57,6755.53,3085.3,1937.4
1994-10-19,470.28,19868.87,1094.76,9320.06,6669.1,3060.8,1948.7
1994-10-20,466.85,19991.9,1088.77,9388.78,6761.37,3063.2,1951.0
1994-10-21,464.89,19899.08,1095.32,9338.59,6839.78,3032.8,1969.7
1994-10-24,460.83,19852.37,1081.15,9364.29,6742.39,3029.1,1972.1
1994-10-25,461.53,19732.15,1091.02,9246.5,6742.39,3000.9,1956.6
1994-10-26,462.62,19746.35,1092.03,9252.44,6685.87,2999.9,1952.0
1994-10-27,465.85,19796.36,1084.71,9304.58,6594.97,3029.6,1967.2
1994-10-28,473.77,19805.16,1082.58,9379.47,6604.98,3083.8,1957.4
1994-10-31,472.35,19989.6,1105.62,9646.25,6604.98,3097.4,1980.9
1994-11-01,468.42,19916.48,1108.43,9573.4,6201.21,3096.3,1965.2
1994-11-02,466.5,19750.65,1105.74,9451.76,6342.66,3081.3,1949.6
1994-11-03,467.91,19750.65,1117.73,9491.96,6306.29,3104.4,1947.7
1994-11-04,462.28,19811.56,1119.52,9530.4,6369.11,3097.6,1938.3
1994-11-07,463.07,19619.22,1132.99,9434.31,6320.02,3065.8,1916.9
1994-11-08,465.65,19609.02,1138.75,9416.09,6348.2,3063.8,1905.1
1994-11-09,465.4,19423.88,1138.39,9405.48,6449.99,3099.6,1921.1
1994-11-10,464.37,19264.85,1126.87,9390.76,6444.68,3103.5,1909.8
1994-11-11,462.35,19284.36,1122.57,9367.85,6482.68,3075.9,1890.5
1994-11-14,466.04,19261.45,1128.57,9378.92,6393.27,3095.3,1864.8
1994-11-15,465.03,19391.68,1125.8,9565.66,6381.8,3135.4,1879.3
1994-11-16,465.6,19306.66,1118.75,9592.24,6346.78,3146.5,1877.9
1994-11-17,463.56,19336.57,1120.63,9518.28,6297.88,3127.5,1860.4
1994-11-18,461.47,19302.56,1118.44,9427.44,6350.71,3131.0,1862.6
1994-11-21,458.3,19121.72,1117.08,9303.24,6404.62,3121.0,1849.8
1994-11-22,450.09,18962.99,1106.7,8948.43,6345.27,3078.7,1818.8
1994-11-23,449.93,18962.99,1095.97,8576.03,6371.48,3027.5,1800.7
1994-11-25,452.29,18666.93,1079.34,8658.83,6421.82,3033.5,1854.2
1994-11-28,454.16,18811.36,1069.48,8662.37,6384.2,3047.1,1854.8
1994-11-29,455.17,18926.49,1081.26,8658.26,6388.1,3061.1,1834.2
1994-11-30,453.69,19075.62,1074.41,8466.26,6363.72,3081.4,1833.8
1994-12-01,448.92,19013.6,1066.21,8430.8,6444.05,3039.6,1845.3
1994-12-02,453.3,18998.3,1053.63,8221.57,6479.82,3017.3,1824.4
1994-12-05,453.32,19305.66,1065.03,8302.53,6750.22,3033.5,1844.2
1994-12-06,453.11,19340.47,1075.01,8332.65,6709.47,3016.1,1839.4
1994-12-07,451.23,19174.23,1068.93,8268.5,6777.68,3012.5,1817.3
1994-12-08,445.45,19180.04,1053.7,8068.31,6775.38,3013.8,1823.9
1994-12-09,446.96,18978.3,1037.67,7789.07,6763.01,2977.3,1800.3
1994-12-12,449.47,18975.1,1042.78,7707.78,6722.4,2943.4,1790.4
1994-12-13,450.15,18875.48,1025.89,7849.75,6697.57,2946.4,1801.4
1994-12-14,454.97,18931.49,1026.62,7997.35,6681.9,2980.6,1811.0
1994-12-15,455.34,19121.12,1027.87,8259.56,6823.13,2973.4,1841.3
1994-12-16,458.8,19163.43,1036.76,8166.39,6811.99,3013.6,1844.8
1994-12-19,457.91,19270.85,1028.62,8178.34,7055.3,3034.4,1847.5
1994-12-20,457.1,19406.98,1023.99,8267.33,6925.28,3058.1,1846.2
1994-12-21,459.61,19340.67,1026.86,8331.56,7010.6,3070.4,1852.9
1994-12-22,459.67,19633.53,1040.2,8412.66,6965.68,3091.7,1854.8
1994-12-23,459.83,19633.53,1040.55,8311.88,6857.95,3083.4,1856.7
1994-12-27,462.47,19711.36,1025.33,8311.88,6982.91,3083.4,1856.7
1994-12-28,460.86,19665.53,1027.37,8268.22,6947.83,3095.8,1884.0
1994-12-29,461.16,19752.98,1027.37,8196.02,7027.43,3065.6,1879.6
1994-12-30,459.27,19723.06,1027.37,8191.04,7111.1,3065.5,1857.4
1995-01-03,459.11,19723.06,1013.57,7844.14,7111.1,3065.7,1849.1
1995-01-04,460.71,19684.04,997.01,7887.01,7111.1,3051.6,1830.0
1995-01-05,460.34,19616.11,976.06,7918.38,7051.49,3032.3,1814.8
1995-01-06,460.68,19519.46,975.32,7683.25,6919.31,3065.0,1813.3
1995-01-09,460.83,19444.92,998.32,7528.88,6869.08,3055.8,1805.4
1995-01-10,461.68,19501.45,993.44,7541.72,6756.88,3060.4,1804.1
1995-01-11,461.66,19548.47,999.08,7392.75,6777.24,3049.4,1808.3
1995-01-12,461.64,19410.01,1000.77,7418.05,6609.5,3033.2,1810.9
1995-01-13,465.97,19331.17,976.59,7252.34,6582.4,3048.3,1806.5
1995-01-16,469.38,19331.17,957.88,7504.24,6536.65,3076.7,1827.8
1995-01-17,470.05,19241.32,956.96,7606.51,6515.79,3054.4,1829.5
1995-01-18,469.72,19223.31,966.66,7630.2,6623.52,3054.9,1838.2
1995-01-19,466.95,19075.74,974.9,7422.0,6598.02,3028.6,1844.1
1995-01-20,464.78,18840.22,973.06,7278.1,6372.01,2995.0,1827.0
1995-01-23,465.81,17785.49,935.38,6967.93,6431.99,2954.2,1810.7
1995-01-24,465.86,18060.73,916.83,7022.9,6167.79,2969.0,1813.4
1995-01-25,467.44,18159.48,916.85,7240.72,6299.62,2982.2,1802.2
1995-01-26,468.32,18070.84,927.85,7310.53,6307.85,3007.3,1802.2
1995-01-27,470.39,18104.35,907.05,7297.12,6307.85,3022.2,1814.8
1995-01-30,468.51,18752.88,907.05,7342.65,6307.85,2995.9,1810.7
1995-01-31,470.42,18649.82,907.05,7342.65,6307.85,2991.6,1784.7
1995-02-01,470.4,18739.47,907.05,7342.65,6307.85,3017.3,1789.7
1995-02-02,472.78,18604.3,943.35,7342.65,6307.85,3034.7,1814.4
1995-02-03,478.64,18538.97,940.64,7478.92,6307.85,3059.7,1805.4
1995-02-06,481.14,18667.23,945.27,7897.8,6417.28,3062.0,1821.4
1995-02-07,480.81,18500.55,942.52,8004.01,6531.82,3072.7,1803.7
1995-02-08,481.19,18290.25,958.35,7934.83,6526.74,3072.5,1782.3
1995-02-09,480.19,18099.55,963.77,8054.88,6543.42,3099.0,1792.6
1995-02-10,481.46,18291.35,955.31,8012.82,6554.78,3109.9,1805.1
1995-02-13,481.65,18313.86,957.1,7974.82,6498.21,3081.1,1805.6
1995-02-14,482.55,18138.47,941.49,7862.67,6504.59,3071.3,1793.6
1995-02-15,484.54,17991.0,926.09,8103.14,6576.25,3074.9,1802.4
1995-02-16,485.22,17780.59,923.49,8133.34,6646.55,3051.1,1821.3
1995-02-17,481.97,18020.51,910.22,8043.01,6646.25,3044.2,1817.1
1995-02-21,482.74,18096.25,917.75,8082.29,6633.03,3023.4,1817.4
1995-02-22,485.07,18106.65,919.48,7909.27,6603.88,3019.5,1841.2
1995-02-23,486.91,17830.02,907.86,7976.41,6552.95,3049.3,1855.4
1995-02-24,488.11,17472.94,892.89,8218.95,6596.07,3037.7,1872.2
1995-02-27,483.81,16808.7,894.6,8126.65,6388.57,3025.3,1853.8
1995-02-28,487.39,17053.43,885.69,8327.52,6509.33,3009.3,1881.1
